C000  4C F5 C5  JMP $C5F5                       A:00 X:00 Y:00 P:24 SP:FD
CA57  4C 5E CA  JMP $CA5E                       A:80 X:00 Y:40 P:25 SP:FB
CA5E  EA        NOP                             A:80 X:00 Y:40 P:25 SP:FB
CA5F  C0 41     CPY #$41                        A:80 X:00 Y:40 P:25 SP:FB
CA61  F0 07     BEQ $CA6A                       A:80 X:00 Y:40 P:A4 SP:FB
CA63  10 05     BPL $CA6A                       A:80 X:00 Y:40 P:A4 SP:FB
CA65  10 03     BPL $CA6A                       A:80 X:00 Y:40 P:A4 SP:FB
CA67  4C 6E CA  JMP $CA6E                       A:80 X:00 Y:40 P:A4 SP:FB
CA6E  EA        NOP                             A:80 X:00 Y:40 P:A4 SP:FB
CA6F  A0 80     LDY #$80                        A:80 X:00 Y:40 P:A4 SP:FB
CA71  C0 00     CPY #$00                        A:80 X:00 Y:80 P:A4 SP:FB
CA73  F0 07     BEQ $CA7C                       A:80 X:00 Y:80 P:A5 SP:FB
CA75  10 05     BPL $CA7C                       A:80 X:00 Y:80 P:A5 SP:FB
CA77  90 03     BCC $CA7C                       A:80 X:00 Y:80 P:A5 SP:FB
CA79  4C 80 CA  JMP $CA80                       A:80 X:00 Y:80 P:A5 SP:FB
CA80  EA        NOP                             A:80 X:00 Y:80 P:A5 SP:FB
CA81  C0 80     CPY #$80                        A:80 X:00 Y:80 P:A5 SP:FB
CA83  D0 07     BNE $CA8C                       A:80 X:00 Y:80 P:27 SP:FB
CA85  30 05     BMI $CA8C                       A:80 X:00 Y:80 P:27 SP:FB
CA87  90 03     BCC $CA8C                       A:80 X:00 Y:80 P:27 SP:FB
CA89  4C 90 CA  JMP $CA90                       A:80 X:00 Y:80 P:27 SP:FB
CA90  EA        NOP                             A:80 X:00 Y:80 P:27 SP:FB
CA91  C0 81     CPY #$81                        A:80 X:00 Y:80 P:27 SP:FB
CA93  B0 07     BCS $CA9C                       A:80 X:00 Y:80 P:A4 SP:FB
CA95  F0 05     BEQ $CA9C                       A:80 X:00 Y:80 P:A4 SP:FB
CA97  10 03     BPL $CA9C                       A:80 X:00 Y:80 P:A4 SP:FB
CA99  4C A0 CA  JMP $CAA0                       A:80 X:00 Y:80 P:A4 SP:FB
CAA0  EA        NOP                             A:80 X:00 Y:80 P:A4 SP:FB
CAA1  C0 7F     CPY #$7F                        A:80 X:00 Y:80 P:A4 SP:FB
CAA3  90 07     BCC $CAAC                       A:80 X:00 Y:80 P:25 SP:FB
CAA5  F0 05     BEQ $CAAC                       A:80 X:00 Y:80 P:25 SP:FB
CAA7  30 03     BMI $CAAC                       A:80 X:00 Y:80 P:25 SP:FB
CAA9  4C B0 CA  JMP $CAB0                       A:80 X:00 Y:80 P:25 SP:FB
CAB0  EA        NOP                             A:80 X:00 Y:80 P:25 SP:FB
CAB1  24 01     BIT $01 = FF                    A:80 X:00 Y:80 P:25 SP:FB
CAB3  A2 40     LDX #$40                        A:80 X:00 Y:80 P:E5 SP:FB
CAB5  E0 40     CPX #$40                        A:80 X:40 Y:80 P:65 SP:FB
CAB7  D0 09     BNE $CAC2                       A:80 X:40 Y:80 P:67 SP:FB
CAB9  30 07     BMI $CAC2                       A:80 X:40 Y:80 P:67 SP:FB
CABB  90 05     BCC $CAC2                       A:80 X:40 Y:80 P:67 SP:FB
CABD  50 03     BVC $CAC2                       A:80 X:40 Y:80 P:67 SP:FB
CABF  4C C6 CA  JMP $CAC6                       A:80 X:40 Y:80 P:67 SP:FB
CAC6  EA        NOP                             A:80 X:40 Y:80 P:67 SP:FB
CAC7  B8        CLV                             A:80 X:40 Y:80 P:67 SP:FB
CAC8  E0 3F     CPX #$3F                        A:80 X:40 Y:80 P:27 SP:FB
CACA  F0 09     BEQ $CAD5                       A:80 X:40 Y:80 P:25 SP:FB
CACC  30 07     BMI $CAD5                       A:80 X:40 Y:80 P:25 SP:FB
CACE  90 05     BCC $CAD5                       A:80 X:40 Y:80 P:25 SP:FB
CAD0  70 03     BVS $CAD5                       A:80 X:40 Y:80 P:25 SP:FB
CAD2  4C D9 CA  JMP $CAD9                       A:80 X:40 Y:80 P:25 SP:FB
CAD9  EA        NOP                             A:80 X:40 Y:80 P:25 SP:FB
CADA  E0 41     CPX #$41                        A:80 X:40 Y:80 P:25 SP:FB
CADC  F0 07     BEQ $CAE5                       A:80 X:40 Y:80 P:A4 SP:FB
CADE  10 05     BPL $CAE5                       A:80 X:40 Y:80 P:A4 SP:FB
CAE0  10 03     BPL $CAE5                       A:80 X:40 Y:80 P:A4 SP:FB
CAE2  4C E9 CA  JMP $CAE9                       A:80 X:40 Y:80 P:A4 SP:FB
CAE9  EA        NOP                             A:80 X:40 Y:80 P:A4 SP:FB
CAEA  A2 80     LDX #$80                        A:80 X:40 Y:80 P:A4 SP:FB
CAEC  E0 00     CPX #$00                        A:80 X:80 Y:80 P:A4 SP:FB
CAEE  F0 07     BEQ $CAF7                       A:80 X:80 Y:80 P:A5 SP:FB
CAF0  10 05     BPL $CAF7                       A:80 X:80 Y:80 P:A5 SP:FB
CAF2  90 03     BCC $CAF7                       A:80 X:80 Y:80 P:A5 SP:FB
CAF4  4C FB CA  JMP $CAFB                       A:80 X:80 Y:80 P:A5 SP:FB
CAFB  EA        NOP                             A:80 X:80 Y:80 P:A5 SP:FB
CAFC  E0 80     CPX #$80                        A:80 X:80 Y:80 P:A5 SP:FB
CAFE  D0 07     BNE $CB07                       A:80 X:80 Y:80 P:27 SP:FB
CB00  30 05     BMI $CB07                       A:80 X:80 Y:80 P:27 SP:FB
CB02  90 03     BCC $CB07                       A:80 X:80 Y:80 P:27 SP:FB
CB04  4C 0B CB  JMP $CB0B                       A:80 X:80 Y:80 P:27 SP:FB
CB0B  EA        NOP                             A:80 X:80 Y:80 P:27 SP:FB
CB0C  E0 81     CPX #$81                        A:80 X:80 Y:80 P:27 SP:FB
CB0E  B0 07     BCS $CB17                       A:80 X:80 Y:80 P:A4 SP:FB
CB10  F0 05     BEQ $CB17                       A:80 X:80 Y:80 P:A4 SP:FB
CB12  10 03     BPL $CB17                       A:80 X:80 Y:80 P:A4 SP:FB
CB14  4C 1B CB  JMP $CB1B                       A:80 X:80 Y:80 P:A4 SP:FB
CB1B  EA        NOP                             A:80 X:80 Y:80 P:A4 SP:FB
CB1C  E0 7F     CPX #$7F                        A:80 X:80 Y:80 P:A4 SP:FB
CB1E  90 07     BCC $CB27                       A:80 X:80 Y:80 P:25 SP:FB
CB20  F0 05     BEQ $CB27                       A:80 X:80 Y:80 P:25 SP:FB
CB22  30 03     BMI $CB27                       A:80 X:80 Y:80 P:25 SP:FB
CB24  4C 2B CB  JMP $CB2B                       A:80 X:80 Y:80 P:25 SP:FB
CB2B  EA        NOP                             A:80 X:80 Y:80 P:25 SP:FB
CB2C  38        SEC                             A:80 X:80 Y:80 P:25 SP:FB
CB2D  B8        CLV                             A:80 X:80 Y:80 P:25 SP:FB
CB2E  A2 9F     LDX #$9F                        A:80 X:80 Y:80 P:25 SP:FB
CB30  F0 09     BEQ $CB3B                       A:80 X:9F Y:80 P:A5 SP:FB
CB32  10 07     BPL $CB3B                       A:80 X:9F Y:80 P:A5 SP:FB
CB34  70 05     BVS $CB3B                       A:80 X:9F Y:80 P:A5 SP:FB
CB36  90 03     BCC $CB3B                       A:80 X:9F Y:80 P:A5 SP:FB
CB38  4C 3F CB  JMP $CB3F                       A:80 X:9F Y:80 P:A5 SP:FB
CB3F  EA        NOP                             A:80 X:9F Y:80 P:A5 SP:FB
CB40  18        CLC                             A:80 X:9F Y:80 P:A5 SP:FB
CB41  24 01     BIT $01 = FF                    A:80 X:9F Y:80 P:A4 SP:FB
CB43  A2 00     LDX #$00                        A:80 X:9F Y:80 P:E4 SP:FB
CB45  D0 09     BNE $CB50                       A:80 X:00 Y:80 P:66 SP:FB
CB47  30 07     BMI $CB50                       A:80 X:00 Y:80 P:66 SP:FB
CB49  50 05     BVC $CB50                       A:80 X:00 Y:80 P:66 SP:FB
CB4B  B0 03     BCS $CB50                       A:80 X:00 Y:80 P:66 SP:FB
CB4D  4C 54 CB  JMP $CB54                       A:80 X:00 Y:80 P:66 SP:FB
CB54  EA        NOP                             A:80 X:00 Y:80 P:66 SP:FB
CB55  38        SEC                             A:80 X:00 Y:80 P:66 SP:FB
CB56  B8        CLV                             A:80 X:00 Y:80 P:67 SP:FB
CB57  A0 9F     LDY #$9F                        A:80 X:00 Y:80 P:27 SP:FB
CB59  F0 09     BEQ $CB64                       A:80 X:00 Y:9F P:A5 SP:FB
CB5B  10 07     BPL $CB64                       A:80 X:00 Y:9F P:A5 SP:FB
CB5D  70 05     BVS $CB64                       A:80 X:00 Y:9F P:A5 SP:FB
CB5F  90 03     BCC $CB64                       A:80 X:00 Y:9F P:A5 SP:FB
CB61  4C 68 CB  JMP $CB68                       A:80 X:00 Y:9F P:A5 SP:FB
CB68  EA        NOP                             A:80 X:00 Y:9F P:A5 SP:FB
CB69  18        CLC                             A:80 X:00 Y:9F P:A5 SP:FB
CB6A  24 01     BIT $01 = FF                    A:80 X:00 Y:9F P:A4 SP:FB
CB6C  A0 00     LDY #$00                        A:80 X:00 Y:9F P:E4 SP:FB
CB6E  D0 09     BNE $CB79                       A:80 X:00 Y:00 P:66 SP:FB
CB70  30 07     BMI $CB79                       A:80 X:00 Y:00 P:66 SP:FB
CB72  50 05     BVC $CB79                       A:80 X:00 Y:00 P:66 SP:FB
CB74  B0 03     BCS $CB79                       A:80 X:00 Y:00 P:66 SP:FB
CB76  4C 7D CB  JMP $CB7D                       A:80 X:00 Y:00 P:66 SP:FB
CB7D  EA        NOP                             A:80 X:00 Y:00 P:66 SP:FB
CB7E  A9 55     LDA #$55                        A:80 X:00 Y:00 P:66 SP:FB
CB80  A2 AA     LDX #$AA                        A:55 X:00 Y:00 P:64 SP:FB
CB82  A0 33     LDY #$33                        A:55 X:AA Y:00 P:E4 SP:FB
CB84  C9 55     CMP #$55                        A:55 X:AA Y:33 P:64 SP:FB
CB86  D0 23     BNE $CBAB                       A:55 X:AA Y:33 P:67 SP:FB
CB88  E0 AA     CPX #$AA                        A:55 X:AA Y:33 P:67 SP:FB
CB8A  D0 1F     BNE $CBAB                       A:55 X:AA Y:33 P:67 SP:FB
CB8C  C0 33     CPY #$33                        A:55 X:AA Y:33 P:67 SP:FB
CB8E  D0 1B     BNE $CBAB                       A:55 X:AA Y:33 P:67 SP:FB
CB90  C9 55     CMP #$55                        A:55 X:AA Y:33 P:67 SP:FB
CB92  D0 17     BNE $CBAB                       A:55 X:AA Y:33 P:67 SP:FB
CB94  E0 AA     CPX #$AA                        A:55 X:AA Y:33 P:67 SP:FB
CB96  D0 13     BNE $CBAB                       A:55 X:AA Y:33 P:67 SP:FB
CB98  C0 33     CPY #$33                        A:55 X:AA Y:33 P:67 SP:FB
CB9A  D0 0F     BNE $CBAB                       A:55 X:AA Y:33 P:67 SP:FB
CB9C  C9 56     CMP #$56                        A:55 X:AA Y:33 P:67 SP:FB
CB9E  F0 0B     BEQ $CBAB                       A:55 X:AA Y:33 P:E4 SP:FB
CBA0  E0 AB     CPX #$AB                        A:55 X:AA Y:33 P:E4 SP:FB
CBA2  F0 07     BEQ $CBAB                       A:55 X:AA Y:33 P:E4 SP:FB
CBA4  C0 34     CPY #$34                        A:55 X:AA Y:33 P:E4 SP:FB
CBA6  F0 03     BEQ $CBAB                       A:55 X:AA Y:33 P:E4 SP:FB
CBA8  4C AF CB  JMP $CBAF                       A:55 X:AA Y:33 P:E4 SP:FB
CBAF  A0 71     LDY #$71                        A:55 X:AA Y:33 P:E4 SP:FB
CBB1  20 31 F9  JSR $F931                       A:55 X:AA Y:71 P:64 SP:FB
F931  24 01     BIT $01 = FF                    A:55 X:AA Y:71 P:64 SP:F9
F933  A9 40     LDA #$40                        A:55 X:AA Y:71 P:E4 SP:F9
F935  38        SEC                             A:40 X:AA Y:71 P:64 SP:F9
F936  60        RTS                             A:40 X:AA Y:71 P:65 SP:F9
CBB4  E9 40     SBC #$40                        A:40 X:AA Y:71 P:65 SP:FB
CBB6  20 37 F9  JSR $F937                       A:00 X:AA Y:71 P:27 SP:FB
F937  30 0B     BMI $F944                       A:00 X:AA Y:71 P:27 SP:F9
F939  90 09     BCC $F944                       A:00 X:AA Y:71 P:27 SP:F9
F93B  D0 07     BNE $F944                       A:00 X:AA Y:71 P:27 SP:F9
F93D  70 05     BVS $F944                       A:00 X:AA Y:71 P:27 SP:F9
F93F  C9 00     CMP #$00                        A:00 X:AA Y:71 P:27 SP:F9
F941  D0 01     BNE $F944                       A:00 X:AA Y:71 P:27 SP:F9
F943  60        RTS                             A:00 X:AA Y:71 P:27 SP:F9
CBB9  C8        INY                             A:00 X:AA Y:71 P:27 SP:FB
CBBA  20 47 F9  JSR $F947                       A:00 X:AA Y:72 P:25 SP:FB
F947  B8        CLV                             A:00 X:AA Y:72 P:25 SP:F9
F948  38        SEC                             A:00 X:AA Y:72 P:25 SP:F9
F949  A9 40     LDA #$40                        A:00 X:AA Y:72 P:25 SP:F9
F94B  60        RTS                             A:40 X:AA Y:72 P:25 SP:F9
CBBD  E9 3F     SBC #$3F                        A:40 X:AA Y:72 P:25 SP:FB
CBBF  20 4C F9  JSR $F94C                       A:01 X:AA Y:72 P:25 SP:FB
F94C  F0 0B     BEQ $F959                       A:01 X:AA Y:72 P:25 SP:F9
F94E  30 09     BMI $F959                       A:01 X:AA Y:72 P:25 SP:F9
F950  90 07     BCC $F959                       A:01 X:AA Y:72 P:25 SP:F9
F952  70 05     BVS $F959                       A:01 X:AA Y:72 P:25 SP:F9
F954  C9 01     CMP #$01                        A:01 X:AA Y:72 P:25 SP:F9
F956  D0 01     BNE $F959                       A:01 X:AA Y:72 P:27 SP:F9
F958  60        RTS                             A:01 X:AA Y:72 P:27 SP:F9
CBC2  C8        INY                             A:01 X:AA Y:72 P:27 SP:FB
CBC3  20 5C F9  JSR $F95C                       A:01 X:AA Y:73 P:25 SP:FB
F95C  A9 40     LDA #$40                        A:01 X:AA Y:73 P:25 SP:F9
F95E  38        SEC                             A:40 X:AA Y:73 P:25 SP:F9
F95F  24 01     BIT $01 = FF                    A:40 X:AA Y:73 P:25 SP:F9
F961  60        RTS                             A:40 X:AA Y:73 P:E5 SP:F9
CBC6  E9 41     SBC #$41                        A:40 X:AA Y:73 P:E5 SP:FB
CBC8  20 62 F9  JSR $F962                       A:FF X:AA Y:73 P:A4 SP:FB
F962  B0 0B     BCS $F96F                       A:FF X:AA Y:73 P:A4 SP:F9
F964  F0 09     BEQ $F96F                       A:FF X:AA Y:73 P:A4 SP:F9
F966  10 07     BPL $F96F                       A:FF X:AA Y:73 P:A4 SP:F9
F968  70 05     BVS $F96F                       A:FF X:AA Y:73 P:A4 SP:F9
F96A  C9 FF     CMP #$FF                        A:FF X:AA Y:73 P:A4 SP:F9
F96C  D0 01     BNE $F96F                       A:FF X:AA Y:73 P:27 SP:F9
F96E  60        RTS                             A:FF X:AA Y:73 P:27 SP:F9
CBCB  C8        INY                             A:FF X:AA Y:73 P:27 SP:FB
CBCC  20 72 F9  JSR $F972                       A:FF X:AA Y:74 P:25 SP:FB
F972  18        CLC                             A:FF X:AA Y:74 P:25 SP:F9
F973  A9 80     LDA #$80                        A:FF X:AA Y:74 P:24 SP:F9
F975  60        RTS                             A:80 X:AA Y:74 P:A4 SP:F9
CBCF  E9 00     SBC #$00                        A:80 X:AA Y:74 P:A4 SP:FB
CBD1  20 76 F9  JSR $F976                       A:7F X:AA Y:74 P:65 SP:FB
F976  90 05     BCC $F97D                       A:7F X:AA Y:74 P:65 SP:F9
F978  C9 7F     CMP #$7F                        A:7F X:AA Y:74 P:65 SP:F9
F97A  D0 01     BNE $F97D                       A:7F X:AA Y:74 P:67 SP:F9
F97C  60        RTS                             A:7F X:AA Y:74 P:67 SP:F9
CBD4  C8        INY                             A:7F X:AA Y:74 P:67 SP:FB
CBD5  20 80 F9  JSR $F980                       A:7F X:AA Y:75 P:65 SP:FB
F980  38        SEC                             A:7F X:AA Y:75 P:65 SP:F9
F981  A9 81     LDA #$81                        A:7F X:AA Y:75 P:65 SP:F9
F983  60        RTS                             A:81 X:AA Y:75 P:E5 SP:F9
CBD8  E9 7F     SBC #$7F                        A:81 X:AA Y:75 P:E5 SP:FB
CBDA  20 84 F9  JSR $F984                       A:02 X:AA Y:75 P:65 SP:FB
F984  50 07     BVC $F98D                       A:02 X:AA Y:75 P:65 SP:F9
F986  90 05     BCC $F98D                       A:02 X:AA Y:75 P:65 SP:F9
F988  C9 02     CMP #$02                        A:02 X:AA Y:75 P:65 SP:F9
F98A  D0 01     BNE $F98D                       A:02 X:AA Y:75 P:67 SP:F9
F98C  60        RTS                             A:02 X:AA Y:75 P:67 SP:F9
CBDD  60        RTS                             A:02 X:AA Y:75 P:67 SP:FB
C606  20 DE CB  JSR $CBDE                       A:02 X:AA Y:75 P:67 SP:FD
CBDE  EA        NOP                             A:02 X:AA Y:75 P:67 SP:FB
CBDF  A9 FF     LDA #$FF                        A:02 X:AA Y:75 P:67 SP:FB
CBE1  85 01     STA $01 = FF                    A:FF X:AA Y:75 P:E5 SP:FB
CBE3  A9 44     LDA #$44                        A:FF X:AA Y:75 P:E5 SP:FB
CBE5  A2 55     LDX #$55                        A:44 X:AA Y:75 P:65 SP:FB
CBE7  A0 66     LDY #$66                        A:44 X:55 Y:75 P:65 SP:FB
CBE9  E8        INX                             A:44 X:55 Y:66 P:65 SP:FB
CBEA  88        DEY                             A:44 X:56 Y:66 P:65 SP:FB
CBEB  E0 56     CPX #$56                        A:44 X:56 Y:65 P:65 SP:FB
CBED  D0 21     BNE $CC10                       A:44 X:56 Y:65 P:67 SP:FB
CBEF  C0 65     CPY #$65                        A:44 X:56 Y:65 P:67 SP:FB
CBF1  D0 1D     BNE $CC10                       A:44 X:56 Y:65 P:67 SP:FB
CBF3  E8        INX                             A:44 X:56 Y:65 P:67 SP:FB
CBF4  E8        INX                             A:44 X:57 Y:65 P:65 SP:FB
CBF5  88        DEY                             A:44 X:58 Y:65 P:65 SP:FB
CBF6  88        DEY                             A:44 X:58 Y:64 P:65 SP:FB
CBF7  E0 58     CPX #$58                        A:44 X:58 Y:63 P:65 SP:FB
CBF9  D0 15     BNE $CC10                       A:44 X:58 Y:63 P:67 SP:FB
CBFB  C0 63     CPY #$63                        A:44 X:58 Y:63 P:67 SP:FB
CBFD  D0 11     BNE $CC10                       A:44 X:58 Y:63 P:67 SP:FB
CBFF  CA        DEX                             A:44 X:58 Y:63 P:67 SP:FB
CC00  C8        INY                             A:44 X:57 Y:63 P:65 SP:FB
CC01  E0 57     CPX #$57                        A:44 X:57 Y:64 P:65 SP:FB
CC03  D0 0B     BNE $CC10                       A:44 X:57 Y:64 P:67 SP:FB
CC05  C0 64     CPY #$64                        A:44 X:57 Y:64 P:67 SP:FB
CC07  D0 07     BNE $CC10                       A:44 X:57 Y:64 P:67 SP:FB
CC09  C9 44     CMP #$44                        A:44 X:57 Y:64 P:67 SP:FB
CC0B  D0 03     BNE $CC10                       A:44 X:57 Y:64 P:67 SP:FB
CC0D  4C 14 CC  JMP $CC14                       A:44 X:57 Y:64 P:67 SP:FB
CC14  EA        NOP                             A:44 X:57 Y:64 P:67 SP:FB
CC15  38        SEC                             A:44 X:57 Y:64 P:67 SP:FB
CC16  A2 69     LDX #$69                        A:44 X:57 Y:64 P:67 SP:FB
CC18  A9 96     LDA #$96                        A:44 X:69 Y:64 P:65 SP:FB
CC1A  24 01     BIT $01 = FF                    A:96 X:69 Y:64 P:E5 SP:FB
CC1C  A0 FF     LDY #$FF                        A:96 X:69 Y:64 P:E5 SP:FB
CC1E  C8        INY                             A:96 X:69 Y:FF P:E5 SP:FB
CC1F  D0 3D     BNE $CC5E                       A:96 X:69 Y:00 P:67 SP:FB
CC21  30 3B     BMI $CC5E                       A:96 X:69 Y:00 P:67 SP:FB
CC23  90 39     BCC $CC5E                       A:96 X:69 Y:00 P:67 SP:FB
CC25  50 37     BVC $CC5E                       A:96 X:69 Y:00 P:67 SP:FB
CC27  C0 00     CPY #$00                        A:96 X:69 Y:00 P:67 SP:FB
CC29  D0 33     BNE $CC5E                       A:96 X:69 Y:00 P:67 SP:FB
CC2B  C8        INY                             A:96 X:69 Y:00 P:67 SP:FB
CC2C  F0 30     BEQ $CC5E                       A:96 X:69 Y:01 P:65 SP:FB
CC2E  30 2E     BMI $CC5E                       A:96 X:69 Y:01 P:65 SP:FB
CC30  90 2C     BCC $CC5E                       A:96 X:69 Y:01 P:65 SP:FB
CC32  50 2A     BVC $CC5E                       A:96 X:69 Y:01 P:65 SP:FB
CC34  18        CLC                             A:96 X:69 Y:01 P:65 SP:FB
CC35  B8        CLV                             A:96 X:69 Y:01 P:64 SP:FB
